Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
401,0.001890324,0.001909662,0.002004654,0.001993966,0.001912544
402,0.001903529,0.001923859,0.002023149,0.002012549,0.001929563
403,0.001926001,0.001941516,0.002043735,0.002037386,0.001948353
404,0.001944106,0.001966599,0.002079895,0.002056969,0.001972473
405,0.001963318,0.001990111,0.002111255,0.002075658,0.001996121
406,0.001986506,0.002008484,0.002128028,0.002093863,0.002017709
407,0.002008921,0.00203208,0.002150256,0.002122028,0.002041605
408,0.002030583,0.002058899,0.002175886,0.002156521,0.002066786
409,0.002057624,0.002087361,0.002195921,0.002179193,0.002093801
410,0.002084832,0.002114239,0.002220276,0.002204446,0.002118868
411,0.002112538,0.002139066,0.002251154,0.002233697,0.002141324
412,0.002136377,0.002165561,0.002278811,0.002260808,0.002168877
413,0.002160707,0.002193773,0.002305718,0.002288677,0.002196579
414,0.002192844,0.002229682,0.002335261,0.002324072,0.002222551
415,0.002224993,0.002255453,0.002365762,0.002355214,0.002253134
416,0.002257108,0.002274575,0.002396852,0.002383541,0.002286691
417,0.00228701,0.002305317,0.002420662,0.002415001,0.002318253
418,0.002317344,0.00233811,0.002451751,0.002449626,0.002350724
419,0.002348454,0.002374145,0.00249397,0.00248918,0.002384702
420,0.002375873,0.002406068,0.002529036,0.002524892,0.002416686
421,0.002403051,0.002437151,0.002562752,0.002559667,0.002448522
422,0.002438412,0.002472402,0.002603087,0.002597408,0.002485922
423,0.002474085,0.002507193,0.002639937,0.002635277,0.002521779
424,0.00251036,0.002541805,0.002673584,0.002673577,0.002556374
425,0.002551914,0.002581283,0.002711307,0.00270863,0.002593465
426,0.002592324,0.002621862,0.002749852,0.002745493,0.002631626
427,0.002628961,0.002664102,0.002789572,0.002787795,0.002671965
428,0.002666029,0.002706633,0.002828575,0.002834763,0.002716446
429,0.002704587,0.002750019,0.002868795,0.002884294,0.002763526
430,0.00274787,0.002791537,0.002915662,0.002928806,0.002808692
431,0.00279746,0.002837099,0.002965751,0.002974076,0.002856943
432,0.002849574,0.002883184,0.0030152,0.003016574,0.002904569
433,0.002888347,0.002925515,0.00305857,0.003061805,0.002944154
434,0.002926138,0.002966638,0.00310064,0.003107549,0.002983321
435,0.002968563,0.003010072,0.003145388,0.003158196,0.00302719
436,0.003010742,0.003049803,0.003187585,0.003204054,0.003071477
437,0.003051764,0.00308791,0.003228384,0.003246959,0.003114813
438,0.003093942,0.003134796,0.003276365,0.003292063,0.003159243
439,0.003136512,0.003183637,0.00332564,0.003340894,0.003206271
